SMILES,IC50
CC1(C=CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4(C3=O)O)OC)OC)C,6.49
C1C2C(COC2C3=CC4=C(C=C3)OCO4)C(O1)C5=CC6=C(C=C5)OCO6,6.489841986
CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)C)O)O)O)O)O)C)C)OC18CCC(CO8)COC9C(C(C(C(O9)CO)O)O)O,6.470588235
CC(=CCC1=C(C2(CC(C(C(C1=O)(C2=O)C(=O)C3=CC(=C(C=C3)O)O)(C)C)CC(CCC(=C)C)C(=C)C)CC=C(C)C)O)C,6.469807565
CC1=C(C(=C2C=CC3=CC=CC=C3O2)C(=O)C(C1=O)(C)C)OC,6.445375443
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)O)CC=C(C)C)O)C,6.432896065
CCCCCCCCC1CCCC1(CCCCCNN)C(=O)O,6.431852986
CC1C2C(CC3C2(C(=O)CC4C3CCC5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)OC8C(C(C(CO8)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)C)C)OC1(CCC(C)COC1C(C(C(C(O1)CO)O)O)O)O,6.426421541
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,6.4
CC(=CCNC1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)C,6.4
COC1=CC=CC(=C1OC)C=CC2=CC(=CC(=C2)OC)O,6.4
CC1(CCCC2(C1CC(C34C2C(C(C(C3O)C(=C)C4=O)O)O)O)C)C,6.4
COC1=CC(=CC(=C1)O)C=CC2=C(C(=CC=C2)O)OC,6.4
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,6.4
C1=CC(=CC(=C1)O)C=CC2=CC(=CC(=C2)O)O,6.4
COC1=CC(=CC(=C1)O)C=CC2=C(C(=C(C=C2)O)OC)OC,6.4
CC1C2CCC3C2(CCC4C3CCC5C4(CCC(C5)N)C)C=N1,6.359300477
CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,6.350184957
CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C(=O)OC,6.35
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C(=O)O)C)C,6.349901467
CC(=CCC1=C2C(=CC(=C1OC)O)OC3=CC4=C(C(C(O4)C(C)(C)O)O)C(=C3C2=O)O)C,6.327683616
CC(=CCC1=C(C(=CC2=C1C(=O)C3=C(C4=C(C=C3O2)OC(C4O)C(C)(C)O)O)O)OC)C,6.327683616
C1=CC(=CC=C1CCC(CC(CCC2=CC(=C(C=C2)O)O)O)O)O,6.317689531
CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)O)C)C(=O)O)C,6.3
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(=O)C5(C)C)C)C)C2C1)C)C(=O)O)C,6.3
CS(=O)CCCCN=C=S,6.3
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC,6.3
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(=O)C5(C)C)C)C)C2C1C)C)C(=O)O,6.3
CC1(C2CC(=O)C3(C1=C(C(=O)C45C3CCC(C4)C(=C)C5=O)O)CO2)C,6.3
COC1=C(C=C(C=C1)C(=O)CCC2=C(C(=O)C(=CC2=O)OC)OC)OC,6.3
CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4O)C)(CCC7C6(CC(C(C7(C)CO)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)(C)C)O)O)OC(=O)C)O)OC9C(C(C(CO9)O)OC1C(C(CO1)(CO)O)O)O,6.3
C1CN2CC3=CC4=C(C=C3C5C2C1=CC(C5O)O)OCO4,6.3
CC1(C=CC2=C3C(=C(C=C2O1)OC)C(=O)C=C(O3)C4=CC=CC=C4)C,6.279904306
C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O,6.270226537
CC1=CC(=O)NC2=C1C(=O)C3=CC=CC=C3C2=O,6.270116624
C1CN2CC3=CC4=C(C=C3C5C2C1=CC(C5O)O)OCO4,6.26500992
CC1=CC2=C(C(=C1O)OC)C(=O)C3=C(C2=O)C=C(C=C3O)O,6.25
CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,6.25
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC,6.242812551
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC,6.242568371
CC(=CCC1=C(C=CC(=C1O)C(=O)C=CC2=CC=C(C=C2)O)O)C,6.22
CC(=CCC1=C(C2=C(C=C1CO)OC3=CC(=C(C(=C3C2=O)CC=C(C)C)O)O)O)C,6.211936663
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC)OC,6.2
C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,6.2
CC1C(C(OC1C2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)OCO5)C,6.2
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3OC)OC)OC)OC)OC,6.2
COC1=CC2=C(C=C1)C3=NC=CC4=C3C(=C(C(=C4OC)OC)N)C2=O,6.2
CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4O)C)(CCC7C6(CC(C(C7(C)CO)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)(C)C)O)O)OC(=O)C)O)OC9C(C(C(CO9)O)OC1C(C(CO1)(CO)O)O)O,6.2
CC1=C2C(C(C3(C(CC(C(=C)C3C(C(C2(C)C)CC1=O)OC(=O)C)O)OC(=O)C)C)OC(=O)C)OC(=O)C,6.19154508
CC(=C)C(CCC1C2C(CC3(C2(CCC4C3=CCC5C4(CCC(=O)C5(C)C)C)C)C)OC1=O)OO,6.189395502
CC1CCC2(C(C1(C)CCC3=CC(=O)OC3O)CCCC2=C)C,6.18718593
CC1CC(OC(=O)C1C)C(C)(C2C(CC3C2(CCC4C3CC5C6(C4(C(=O)C=CC6O)C)O5)C)O)O,6.17
COC1CC2C3(C=C1)C(CN2CC4=CC5=C(C=C34)OCO5)OC,6.16
CC(=CCC1CC23CC(C(OC2=C(C(=O)C(C3=O)(C1(C)C)CC=C(C)C)C(=O)C4=CC(=C(C=C4)O)O)(C)C)CCC(=C)C)C,6.138022561
CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC5C6(C4(C(=O)C=CC6O)C)O5)C)COC7C(C(C(C(O7)CO)O)O)O,6.132448238
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C(=O)O)C)C,6.130939347
CC1=CC(=O)C(C2(C1CC3C45C2C(C(C(=C)C4(C(C(=O)O3)O)O)O)(OC5)O)C)O,6.121449559
CC(=CCC1=C(C2=C(C(=C1O)CC=C(C)C)OC(=C(C2=O)CC=C(C)C)C3=C(C=C(C=C3)O)O)O)C,6.114961272
COC1=C(C(=C(C(=C1C(=O)CCC2=CC=CC=C2)O)CC3=CC=CC=C3O)O)CC4=CC=CC=C4O,6.1
CC(=CCC1=C(OC2=C3C=CC(OC3=CC(=C2C1=O)O)(C)C)C4=C(C=C(C=C4)O)O)C,6.1
CC(=O)OCC12CCCC(C1CC(C34C2CCC(C3O)C(=C)C4=O)O)(C)CO,6.1
CC1=CCCC2C1(C(C(C(C2(C)C=CC3=CC(=O)OC3)(C)O)OC(=O)C4=CC=CC=C4)OC(=O)C5=CN=CC=C5)C,6.1
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)O)CC=C(C)C)O)C,6.1
CC1=C(C(=C2C(=C1O)C3(C(=CC(=C(C3=O)C(=O)C)O)O2)C)C(=O)C)O,6.099331978
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C)C)OC1,6.09
CN1CCC2=CC(=C3C=C2C1CC4=CC5=C(C=C4)OC6=C7C(CC8=CC(=C(C=C8)O)O3)N(CCC7=CC(=C6OC5)OC)C)OC,6.09
CC1CC(OC(=O)C1C)C(C)C2CCC3C2(CCC4C3CC5C6(C4(C(=O)C=CC6O)C)O5)C,6.08848007
CC1(CCCC2(C1CC(C3C2CC(=O)C4(C3(O4)CO)C#C)O)C)C,6.07
C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O,6.067961165
CC(C)C1=C(C(=C2C(=C1)C3CC4C2(CCCC4(C)C)C(=O)O3)O)O,6.053268765
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)OC)O3)N(CCC6=CC(=C5OC)O)C)OC,6.04
COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,6.032818533
C1=CC=C(C=C1)C(C(C=C2C=CC(=O)O2)O)O,6.028506222
C1=CC(=CC=C1C2C3C4=CC(=CC5=C4C(C(O5)C6=CC=C(C=C6)O)C7=CC(=CC8=C7C(C(O8)C9=CC=C(C=C9)O)C1=CC(=CC(=C31)O2)O)O)O)O,6
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,6
C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5,6
C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,6
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)OC)OC)OC,6
COC1=CC(=O)C2=C(C1=O)C=CC3=CC(=CC(=C32)C4=C(C=C(C5=C4C=CC6=C5C=CC(=C6OC)O)O)OC)O,6
C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,6
COC1CC2C3(C=C1)C(CN2CC4=CC5=C(C=C34)OCO5)O,5.973319174
CC(=CCC1=C2C(=C(C=C1OC)OC)C(=O)CC(O2)C3=CC=CC=C3)C,5.959137344
CC1CC2C(CCC3(C2(CCC4(C3=CC(=O)C5=C(C(=C(C=C54)O)O)C)C)C)C)(CC1=O)C,5.95510765
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)O,5.95
CC1(CCCC2(C1CC(C3C2CC(=O)C4(C3(O4)CO)C#C)O)C)C,5.94
COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(C=C3)O)O,5.93824228
CN1CCC2=CC(=C(C3=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=CC(=C(C=C7CCN6C)OC)O3)OC)O)OC,5.91424347
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,5.9
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,5.9
CS(=O)CCCCN=C=S,5.9
CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,5.9
COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,5.9
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C)OC1,5.9
CC1(CCC(C23C1C(C(C45C2CCC(C4)C(=C)C5=O)(OC3)O)O)O)C,5.9
CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(O2)C=C(C(=C3CC=C(C)C)OC)O)OC)C,5.889281508
CC12CCCC(=C)C1CC(CC2)C(C)(C)O,5.88
CC12CCCC(=C)C1CC(C(=O)C2)C(C)(C)O,5.88
CC1=CC(=O)C2=C(C1=O)C=CC(=C2O)C3=C(C(=O)C4=C(C3=O)C(=CC=C4)O)C,5.877638258
CC1=CC(=O)C2=C(C=CC(=C2C1=O)C3=C4C(=C(C=C3)O)C(=O)C=C(C4=O)C)O,5.877638258
C1=CC(=C(C=C1CCC(CC(CCC2=CC(=C(C=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O,5.876591577
C1=CC=C(C=C1)C(C(C=C2C=CC(=O)O2)O)O,5.856263187
CC=CC=CCC=CCCCCCCCCCC1=C(C=CC(=C1)O)O,5.839416058
CC(=CCCC(=CCC1=C(C=CC(=C1O)C(=O)C=CC2=CC=C(C=C2)O)OC)C)C,5.83
CC(C)C1=C(C(=C2C(=C1)C(C3C4C2(CCCC4(C)C)C(=O)O3)OC)O)O,5.826859046
CC1=C2C(=CC(=C1O)O)C3(CCC4(C5CC(CCC5(CCC4(C3=CC2=O)C)C)(C)C(=O)OC)C)C,5.82605077
C1C=CC(=O)OC1C(C(C2=CC=CC=C2)Cl)O,5.817404725
CC(=O)OC(C)(C)CCC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(=O)C4(C)C)O)C)C)C)O)O,5.81416087
CC(=O)OC(C)(C)CCC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3C=C(C(=O)C4(C)C)O)C)C)C)O)O,5.8
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(CO6)O)O)O)C)C)C2C1)C)C(=O)O)C,5.8
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C)OC1,5.8
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,5.8
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C(=O)C=CC6=CC(=C(C=C6)O)O)C(=O)O)C,5.787037037
CC12CCC3C(C1(CCC2C4=CC(=O)OC4)O)CCC5(C3(CCC(C5)O)C=O)O,5.784919654
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)NC1,5.759705103
CC1=C(C(=O)C=C2C1=CC=C3C2(CCC4(C3(CCC5(C4CC(CC5)CO)C)C)C)C)O,5.750118315
CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(C(=C(C(=C3O2)CC=C(C)C)O)O)CC=C(C)C)O)C,5.748116254
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C(=C(C(=C3C2=O)CC=C(C)C)O)O)CC=C(C)C)O)C,5.748116254
COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,5.74
COC1=CC(=CC2=C1OCO2)C3=C(C(=O)C4=C(O3)C5=C(C=C4)OC=C5)OC,5.733005733
CC1(C=CC2=C(C(=C(C=C2O1)OC)C(=O)C=C(C3=CC=CC=C3)O)OC)C,5.731441048
CC1CC2(C3C(C(=O)C4(C3C5(O2)C(=O)C67C(O6)CC8C(OC9C8(CC7(O5)CC4)OC(=O)C9)(C)CO)C)C)OC1=O,5.710705335
CC(=C)C(CC1=C2C(=C(C=C1OC)OC)C(=O)CC(O2)C3=CC=CC=C3)O,5.700325733
CC1CN2CC3CCC4=C5C(=C(C6=C5C3(C2CC6(C1=O)O)C)C(=O)OC)C=CO4,5.7
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(=O)C5(C)C)C)C)C2C1C)C)C(=O)O,5.7
CC(=O)OCC12CCCC(C1CC(C34C2C(CC(C3O)C(=C)C4=O)O)O)(C)C,5.7
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC(=O)C)C)C)C2C1C)C)C(=O)O,5.7
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C(=O)O)C)C,5.693015108
C1C=CC(=O)OC1C2C(O2)C3=CC=CC=C3,5.688387365
CCCCCCCCCC=CCCCCC=C1C(C(=C)OC1=O)O,5.680119581
C1C=CC(=O)OC1C=CC2=CC=CC=C2,5.67
CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C24C=CC5(C3(CCC(C5)O)C)OO4)C,5.669622025
CC1(CCCC23C1C(C4(C56C2C(CC(C5OC3O4)C(=C)C6=O)O)O)O)C,5.656732892
CC(=CCC1=C(C2(CC(C(C(C1=O)(C2=O)C(=O)C3=CC(=C(C=C3)O)O)(C)C)CC(CCC(=C)C)C(=C)C)CC=C(C)C)O)C,5.640345056
CC(=O)OC1CC2C(C3(C1C45CCCC(C4C(C3(OC5)O)O)(C)C)C(=O)C2=C)O,5.633456335
COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC(=C(C=C3)O)O)O,5.623924838
CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O,5.62
CC1=CC(=O)C2=C(C1=O)C=CC(=C2O)C3=C(C(=O)C4=C(C3=O)C(=CC=C4)O)C,5.610472883
CC12C(CC3=C1C(=O)C4=C(C3=O)C=CC=C4O)C(=O)C5=C(C2=O)C=CC=C5O,5.610472883
CC(=CCC1=C(C=CC(=C1O)C(=O)C=CC2=CC=C(C=C2)O)O)C,5.61
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,5.6
CCC12CC(=C3C4(C1N(CC4)CC=C2)C5=CC=CC=C5N3)C(=O)OC,5.6
CC1(CCC(C23C1C(C(C45C2CCC(C4)C(=C)C5=O)(OC3)O)O)O)C,5.6
CC1(C2CC(=O)C3(C1C(C(=O)C4C3CCC(C4)C(=C)C=O)O)CO2)C,5.6
CC(=C)C(=O)C1CC(C2C(O1)CC3(C2(CC(=O)C4(C3CC=C5C4CCC(C5(C)C)O)C)C)C)(C)O,5.6
CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C,5.588673621
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)O)OC)OC,5.585674388
CC1(C2CC(=O)C3(C1C(C(=O)C45C3CCC(C4)C(C5=O)CO)O)CO2)C,5.573951435
C1C=CC(=O)OC1C2C(O2)C3=CC=CC=C3,5.54964621
CC(C)C1=C(C(=C2C(=C1)C(C3C4C2(CCCC4(C)C)C(=O)O3)OC)O)O,5.549389567
CC1C2C(CC3C2(C(=O)CC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)C)OC7C(C(C(C(O7)CO)O)O)O)O)O)C)C)OC18CCC(CO8)COC9C(C(C(C(O9)CO)O)O)O,5.530054645
CC1(C=CC2=C(C(=C(C=C2O1)OC)C(=O)C=C(C3=CC=CC=C3)OC)OC)C,5.520504732
CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C,5.517074742
CC(=CCNC1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)C,5.5
CC1(CCCC2(C1CC(C34C2C(CC(C3O)C(=C)C4=O)O)O)C)C,5.5
C1CC2=C(C(=CC=C2)O)OC3=CC=CC(=C3)CCC4=CC(=C(C(=C4)OC5=CC=C1C=C5)O)O,5.5
CC1=CC2=C(C(=C(C(=C2C(C)C)OC)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)OC)C(C)C)O)O,5.488474204
CC(=O)OC1CC2C3C4(C1C56CCCC(C5C(C4(OC6O3)O)O)(C)C)C(=O)C2=C,5.488257108
CC(=O)OC1CC2C(C3(C1C45CCCC(C4C(C3(OC5)O)O)(C)C)C(=O)C2=C)O,5.485854859
CC(=O)OC1C2COC(=O)C2C(C3=CC4=C(C=C13)OCO4)C5=CC(=C(C(=C5)OC)OC)OC,5.477651183
CC(=CCC1=C(C2(CC(C(C(C1=O)(C2=O)C(=O)C3=CC(=C(C=C3)O)O)(C)C)CC(CCC(=C)C)C(=C)C)CC=C(C)C)O)C,5.474452555
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C(=O)O)C)C,5.474052989
CC1(CCCC2(C1CC(C3C2CC(=O)C4(C3(O4)CO)C#C)O)C)C,5.41
CC1(C=CC2=C(C=CC(=C2O1)C(=O)C=CC3=CC=C(C=C3)OC)OC)C,5.41
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C(=O)C=CC6=CC(=C(C=C6)O)O)C(=O)O)C,5.4
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)COC8C(C(C(CO8)O)O)O)OC9C(C(C(CO9)O)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)C)C)C)OC1,5.4
C=C(C=O)C1CC(C2(C1C(OC2)O)O)OC(=O)C=CC3=CC=C(C=C3)O,5.4
C=C(C=O)C1CC(C(=C1C=O)CO)OC(=O)C=CC2=CC=C(C=C2)O,5.4
CC(=CCCC1(C(CC2(C(=O)C(=C(C3=CC(=C(C=C3)O)O)O)C(=O)C1(C2=O)CC=C(C)C)CC=C(C)C)CC=C(C)C)C)C,5.4
CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O,5.383290267
CC(=CC(=O)OC1C=CC(CC=C(CCC2C1(O2)C)CO)(C)CC=CC(C)(C)O)C,5.375059723
CC(=CCC1=C(C(=CC2=C1C(=O)C3=C(C4=C(C=C3O2)OC(C=C4)(C)C)O)O)OC)C,5.362389814
CC(=CCC1=C(C=CC2=C1OC3C2COC4=C3C=CC(=C4CC=C(C)C)O)O)C,5.350318471
CC1(CCC(C23C1C(C(C45C2C(CC(C4)C(=C)C5=O)O)(OC3)O)O)O)C,5.35
C1C=CC(=O)OC1C=CC2=CC=CC=C2,5.343854567
CC1=C2CC3C(CC2(C=CC1=O)C)OC(=O)C3=C,5.321761913
C1=CC(=CC=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)C4C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC=C(C=C6)O)O,5.31
CC1=C(C(=O)C=C2C1=CC=C3C2(CCC4(C3(CCC5(C4CC(=C)CC5)C(=O)OC)C)C)C)O,5.305394561
CC12CCC(CC1(CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O)O,5.29
CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CC(C5(C4CC=C3C2)O)O)C(=O)C)C)C)OC)N,5.2877771
CC(=CCC1C2(CCCC(C2C(C(C1(C)O)O)O)(C)C)C)C=C,5.271317829
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)O)CCC(C)(C)O)O)C,5.260617761
CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C(=O)OC,5.26
C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O,5.258899676
CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)O)C)CO)O,5.237430168
CC(=CCC1=C(C=C(C(=C1O)C(=O)C=CC2=CC=C(C=C2)O)OC)O)C,5.22
C1=CC(=CC=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)C4C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC=C(C=C6)O)O,5.21
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,5.2
CC(=CCNC1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)C,5.2
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)O)OC,5.2
CC1(C=CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4(C3=O)O)OC)OC)C,5.2
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(=O)C5(C)C)C)C)C2C1C)C)C(=O)O,5.2
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)OC9C(C(C(CO9)O)O)O)O)O)C)C)C)OC1,5.2
CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)OC)O,5.188067445
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)COC(=O)C=CC6=CC=C(C=C6)O)C(=O)O,5.171299289
CC12CCCC(=C)C1CC(CC2)C(C)(C)O,5.17
C1=CC=C(C=C1)C(C(C=C2C=CC(=O)O2)O)O,5.167291048
C1=CC(=C(C=C1CCC(CC(CCC2=CC(=C(C=C2)O)O)O)O)O)O,5.166475316
CC12CC3CC3(C1CC4=C(C2)C(=O)C(=C(C4=O)OC)OC)C,5.158730159
CC1C2CN3CCC4(C3CC2C(=CO1)C(=O)OC)C5=CC=CC=C5NC4=O,5.157437568
CC1=C2C(=C(C3=C1C=CN=C3)C)C4=CC=CC=C4N2,5.156104096
CC1(CCCC2(C1CC(C3C2CC(=O)C4(C3(O4)C=O)C#C)O)C)C,5.15
C1C=CC(=O)OC1C(C(C2=CC=CC=C2)O)O,5.122732124
CC1(C=CC2=C(C(=C(C=C2O1)OC)C(=O)C=C(C3=CC4=C(C=C3)OCO4)O)OC)C,5.116959064
CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OCC3C(C(C(C(O3)OC(=O)C45CCC(CC4C6=CCC7C8(CCC(C(C8CCC7(C6(CC5)C)C)(C)C)O)C)(C)C)O)O)O)CO)O)O)O,5.1
CCCCCCCCCCCCC(C1CCC(O1)C(CCCCCCCCCCCC(CCC2=CC(OC2=O)C)O)O)O,5.1
CC1C2C(NC(=O)C23C(CC(=CCC(CC3=O)O)C)C=C1C)CC(C)C,5.1
CC(=CCC1CC23CC(C(OC2=C(C(=O)C(C3=O)(C1(C)C)CC=C(C)C)C(=O)C4=CC(=C(C=C4)O)O)(C)C)CC=C(C)C)C,5.1
C1CN2CC3=CC4=C(C=C3C5C2C1=CC(C5O)O)OCO4,5.1
CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(C(=C(C=C3O2)O)OC)CC=C(C)C)O)C,5.066991474
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)OC)CC=C(C)C)O)C,5.066991474
CC(=CCCC(=CCC1=C(C=C2C(=C1O)C(=O)OC3=C(C(=C(C=C3O2)O)O)CC=C(C)C)O)C)C,5.036420395
